"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description","Car Age","Price per Mile","Engine Efficiency(mile/ltr)"
"Skoda","Karoq 1.5 TSI SE L 5dr DSG",2024,29495,1.5,"Automatic",3558,"Petrol",5,"Skoda Karoq 1.5 TSI SE L 5dr DSG 1.5 Automatic Petrol 5 2024",1,8.29,2372
"Ds","DS 5 2.0 BlueHDi Prestige Hatchback 5dr Diesel EAT6 Euro 6 (s/s) (180 ps)",2018,10299,2,"Automatic",65796,"Diesel",5,"Ds DS 5 2.0 BlueHDi Prestige Hatchback 5dr Diesel EAT6 Euro 6 (s/s) (180 ps) 2 Automatic Diesel 5 2018",7,0.16,32898
"Vauxhall","Grandland X 1.2 Turbo SE 5dr",2019,10132,1.2,"Manual",42190,"Petrol",5,"Vauxhall Grandland X 1.2 Turbo SE 5dr 1.2 Manual Petrol 5 2019",6,0.24,35158.33
"Vauxhall","Crossland 1.2 Turbo [130] GS Line 5dr Auto",2022,12990,1.2,"Automatic",47745,"Petrol",5,"Vauxhall Crossland 1.2 Turbo [130] GS Line 5dr Auto 1.2 Automatic Petrol 5 2022",3,0.27,39787.5
"Skoda","Kamiq 1.0 TSI Monte Carlo 5dr DSG",2024,26495,1,"Automatic",2120,"Petrol",5,"Skoda Kamiq 1.0 TSI Monte Carlo 5dr DSG 1 Automatic Petrol 5 2024",1,12.5,2120
"Audi","Q8 50 TDI Quattro Black Edition 5dr Tiptronic",2023,53000,3,"Automatic",20284,"Diesel",5,"Audi Q8 50 TDI Quattro Black Edition 5dr Tiptronic 3 Automatic Diesel 5 2023",2,2.61,6761.33
"Audi","Q3 35 TFSI Sport 5dr S Tronic",2023,27595,1.5,"Automatic",18478,"Petrol",5,"Audi Q3 35 TFSI Sport 5dr S Tronic 1.5 Automatic Petrol 5 2023",2,1.49,12318.67
"Audi","Q7 50 TDI Quattro Black Edition 5dr Tiptronic",2020,38400,3,"Automatic",69795,"Diesel",5,"Audi Q7 50 TDI Quattro Black Edition 5dr Tiptronic 3 Automatic Diesel 5 2020",5,0.55,23265
"Volkswagen","Polo 1.0 TSI Life 5dr DSG",2022,18490,1,"Automatic",18000,"Petrol",5,"Volkswagen Polo 1.0 TSI Life 5dr DSG 1 Automatic Petrol 5 2022",3,1.03,18000
"Citroen","Berlingo 1.2 PureTech 130 Flair M 5dr EAT8",2021,21495,1.2,"Automatic",14000,"Petrol",5,"Citroen Berlingo 1.2 PureTech 130 Flair M 5dr EAT8 1.2 Automatic Petrol 5 2021",4,1.54,11666.67
"Toyota","Yaris 1.5 VVT-i Design 5dr",2018,8925,1.5,"Manual",76596,"Petrol",5,"Toyota Yaris 1.5 VVT-i Design 5dr 1.5 Manual Petrol 5 2018",7,0.12,51064
"Citroen","C4 1.2 PureTech [130] Shine Plus 5dr Auto",2021,16287,1.2,"Automatic",12576,"Petrol",5,"Citroen C4 1.2 PureTech [130] Shine Plus 5dr Auto 1.2 Automatic Petrol 5 2021",4,1.3,10480
"Audi","Q2 30 TDI S Line 5dr S Tronic",2020,19650,1.6,"Automatic",24665,"Diesel",5,"Audi Q2 30 TDI S Line 5dr S Tronic 1.6 Automatic Diesel 5 2020",5,0.8,15415.62
"Nissan","Qashqai 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]",2021,13485,1.3,"Manual",51712,"Petrol",5,"Nissan Qashqai 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack] 1.3 Manual Petrol 5 2021",4,0.26,39778.46
"BMW","2 Series Convertible 218d [150] M Sport 2dr [Nav] Step Auto",2016,13795,2,"Automatic",29717,"Diesel",2,"BMW 2 Series Convertible 218d [150] M Sport 2dr [Nav] Step Auto 2 Automatic Diesel 2 2016",9,0.46,14858.5
"Kia","Sportage 1.6T GDi ISG GT-Line 5dr",2022,23249,1.6,"Manual",21976,"Petrol",5,"Kia Sportage 1.6T GDi ISG GT-Line 5dr 1.6 Manual Petrol 5 2022",3,1.06,13735
"Nissan","Juke 1.0 DiG-T 114 Acenta 5dr DCT",2023,15915,1,"Automatic",8072,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Acenta 5dr DCT 1 Automatic Petrol 5 2023",2,1.97,8072
"Cupra","Leon Estate 2.0 TSI VZ2 Design Edition 5dr DSG 4Drive",2024,29890,2,"Automatic",11903,"Petrol",5,"Cupra Leon Estate 2.0 TSI VZ2 Design Edition 5dr DSG 4Drive 2 Automatic Petrol 5 2024",1,2.51,5951.5
"Vauxhall","Corsa 1.2 Turbo SE Edition 5dr",2022,12490,1.2,"Manual",14000,"Petrol",5,"Vauxhall Corsa 1.2 Turbo SE Edition 5dr 1.2 Manual Petrol 5 2022",3,0.89,11666.67
"Audi","Q3 35 TFSI S Line 5dr",2021,24495,1.5,"Manual",48680,"Petrol",5,"Audi Q3 35 TFSI S Line 5dr 1.5 Manual Petrol 5 2021",4,0.5,32453.33
"Audi","A6 40 TDI S Line 4dr S Tronic",2022,28276,2,"Automatic",22742,"Diesel",4,"Audi A6 40 TDI S Line 4dr S Tronic 2 Automatic Diesel 4 2022",3,1.24,11371
"Ford","EcoSport 1.0 EcoBoost 125 Titanium 5dr",2021,12995,1,"Manual",31521,"Petrol",5,"Ford EcoSport 1.0 EcoBoost 125 Titanium 5dr 1 Manual Petrol 5 2021",4,0.41,31521
"Ford","EcoSport 1.0 EcoBoost 140 ST-Line 5dr",2022,14995,1,"Manual",30998,"Petrol",5,"Ford EcoSport 1.0 EcoBoost 140 ST-Line 5dr 1 Manual Petrol 5 2022",3,0.48,30998
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr",2023,17615,1,"Manual",13636,"Petrol",5,"Ford Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr 1 Manual Petrol 5 2023",2,1.29,13636
"Vauxhall","Insignia 1.4T Elite Nav 5dr [Start Stop]",2015,9152,1.4,"Manual",19060,"Petrol",5,"Vauxhall Insignia 1.4T Elite Nav 5dr [Start Stop] 1.4 Manual Petrol 5 2015",10,0.48,13614.29
"Vauxhall","Astra 1.6 CDTi 16V 136 Griffin 5dr",2019,9990,1.6,"Manual",62001,"Diesel",5,"Vauxhall Astra 1.6 CDTi 16V 136 Griffin 5dr 1.6 Manual Diesel 5 2019",6,0.16,38750.62
"Volkswagen","AMAROK 2.0 BiTDI BlueMotion Tech Highline Pickup Double Cab 4dr Diesel Auto 4Motion Euro 5 (s/s) (180 ps)",2016,13000,1.97,"Automatic",143400,"Diesel",4,"Volkswagen AMAROK 2.0 BiTDI BlueMotion Tech Highline Pickup Double Cab 4dr Diesel Auto 4Motion Euro 5 (s/s) (180 ps) 1.97 Automatic Diesel 4 2016",9,0.09,72791.88
"Ford","Focus 1.0 EcoBoost ST-Line 5dr",2023,17356,1,"Manual",14415,"Petrol",5,"Ford Focus 1.0 EcoBoost ST-Line 5dr 1 Manual Petrol 5 2023",2,1.2,14415
"Hyundai","I10 1.0 SE Hatchback 5dr Petrol Manual Euro 6 (s/s) (67 ps)",2023,10799,1,"Manual",14473,"Petrol",5,"Hyundai I10 1.0 SE Hatchback 5dr Petrol Manual Euro 6 (s/s) (67 ps) 1 Manual Petrol 5 2023",2,0.75,14473
"Mazda","CX-30 2.0 e-Skyactiv G MHEV Sport Lux 5dr",2022,16986,2,"Manual",19728,"Petrol",5,"Mazda CX-30 2.0 e-Skyactiv G MHEV Sport Lux 5dr 2 Manual Petrol 5 2022",3,0.86,9864
"Land","Rover Range Rover Velar 2.0 D180 R-Dynamic HSE 5dr Auto",2020,31500,2,"Automatic",37971,"Diesel",5,"Land Rover Range Rover Velar 2.0 D180 R-Dynamic HSE 5dr Auto 2 Automatic Diesel 5 2020",5,0.83,18985.5
"Peugeot","108 1.0 72 Allure 5dr",2021,10000,1,"Manual",27050,"Petrol",5,"Peugeot 108 1.0 72 Allure 5dr 1 Manual Petrol 5 2021",4,0.37,27050
"Volkswagen","Golf 1.5 TSI R-Line 5dr",2020,18250,1.5,"Manual",41333,"Petrol",5,"Volkswagen Golf 1.5 TSI R-Line 5dr 1.5 Manual Petrol 5 2020",5,0.44,27555.33
"Audi","A1 35 TFSI Sport 5dr S Tronic",2019,15510,1.5,"Automatic",47745,"Petrol",5,"Audi A1 35 TFSI Sport 5dr S Tronic 1.5 Automatic Petrol 5 2019",6,0.32,31830
"Ford","Focus Active 1.0 EcoBoost 125 Active Auto 5dr",2021,14670,1,"Automatic",35000,"Petrol",5,"Ford Focus Active 1.0 EcoBoost 125 Active Auto 5dr 1 Automatic Petrol 5 2021",4,0.42,35000
"Nissan","JUKE 1.0 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (114 ps)",2021,13550,1,"Manual",19239,"Petrol",5,"Nissan JUKE 1.0 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (114 ps) 1 Manual Petrol 5 2021",4,0.7,19239
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr",2020,13975,1,"Manual",25489,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Tekna 5dr 1 Manual Petrol 5 2020",5,0.55,25489
"Kia","Stonic 1.0T GDi 2 5dr",2018,9895,1,"Manual",43000,"Petrol",5,"Kia Stonic 1.0T GDi 2 5dr 1 Manual Petrol 5 2018",7,0.23,43000
"Kia","ProCeed 1.5T GDi ISG GT-Line 5dr",2023,17995,1.5,"Manual",39446,"Petrol",5,"Kia ProCeed 1.5T GDi ISG GT-Line 5dr 1.5 Manual Petrol 5 2023",2,0.46,26297.33
"Land","Rover Range Rover Velar 2.0 D180 R-Dynamic HSE 5dr Auto",2018,22920,2,"Automatic",56727,"Diesel",5,"Land Rover Range Rover Velar 2.0 D180 R-Dynamic HSE 5dr Auto 2 Automatic Diesel 5 2018",7,0.4,28363.5
"Ferrari","F8 3.9 SPIDER 2d 711 BHP Â£20,000 Upgraded Extras, Front Suspension Lifter, Steering Wheel - Carbon Fib",2021,217500,3.9,"Automatic",15452,"Petrol",2,"Ferrari F8 3.9 SPIDER 2d 711 BHP Â£20,000 Upgraded Extras, Front Suspension Lifter, Steering Wheel - Carbon Fib 3.9 Automatic Petrol 2 2021",4,14.08,3962.05
"Nissan","Micra 1.0 IG-T 92 Tekna 5dr CVT",2021,14795,1,"Automatic",16635,"Petrol",5,"Nissan Micra 1.0 IG-T 92 Tekna 5dr CVT 1 Automatic Petrol 5 2021",4,0.89,16635
"Volkswagen","Tiguan Allspace 2.0 TDI SEL 5dr",2019,18990,2,"Manual",47524,"Diesel",5,"Volkswagen Tiguan Allspace 2.0 TDI SEL 5dr 2 Manual Diesel 5 2019",6,0.4,23762
"Mini","Countryman 1.5 Cooper Sport 5dr Auto",2021,24602,1.5,"Automatic",17352,"Petrol",5,"Mini Countryman 1.5 Cooper Sport 5dr Auto 1.5 Automatic Petrol 5 2021",4,1.42,11568
"Volkswagen","POLO 1.0 EVO SE Hatchback 5dr Petrol Manual Euro 6 (s/s) (65 ps) 8in Touchscreen, Apple CarPlay / Android",2018,10612,1,"Manual",37060,"Petrol",5,"Volkswagen POLO 1.0 EVO SE Hatchback 5dr Petrol Manual Euro 6 (s/s) (65 ps) 8in Touchscreen, Apple CarPlay / Android 1 Manual Petrol 5 2018",7,0.29,37060
"Citroen","C4 Cactus 1.5 BlueHDi Flair 5dr",2019,9999,1.5,"Manual",26377,"Diesel",5,"Citroen C4 Cactus 1.5 BlueHDi Flair 5dr 1.5 Manual Diesel 5 2019",6,0.38,17584.67
"Renault","Captur 1.3 Mild hybrid 140 R.S. Line 5dr",2022,15333,1.3,"Manual",27501,"Petrol",5,"Renault Captur 1.3 Mild hybrid 140 R.S. Line 5dr 1.3 Manual Petrol 5 2022",3,0.56,21154.62
"Audi","Q5 2.0 TDI Quattro Sport 5dr S Tronic",2017,18650,2,"Automatic",52598,"Diesel",5,"Audi Q5 2.0 TDI Quattro Sport 5dr S Tronic 2 Automatic Diesel 5 2017",8,0.35,26299
"Seat","Ateca 1.4 EcoTSI Xcellence 5dr",2017,10780,1.4,"Manual",77098,"Petrol",5,"Seat Ateca 1.4 EcoTSI Xcellence 5dr 1.4 Manual Petrol 5 2017",8,0.14,55070
"Vauxhall","Meriva 1.4i 16V Tech Line 5dr",2015,3999,1.4,"Manual",73000,"Petrol",5,"Vauxhall Meriva 1.4i 16V Tech Line 5dr 1.4 Manual Petrol 5 2015",10,0.05,52142.86
"Peugeot","2008 1.2 PureTech 130 Allure 5dr EAT8",2023,18959,1.2,"Automatic",17417,"Petrol",5,"Peugeot 2008 1.2 PureTech 130 Allure 5dr EAT8 1.2 Automatic Petrol 5 2023",2,1.09,14514.17
"Vauxhall","Corsa 1.2 SE Premium 5dr",2021,10999,1.2,"Manual",29997,"Petrol",5,"Vauxhall Corsa 1.2 SE Premium 5dr 1.2 Manual Petrol 5 2021",4,0.37,24997.5
"Audi","A8 50 TDI Quattro Black Edition 4dr Tiptronic",2024,87000,3,"Automatic",4000,"Diesel",4,"Audi A8 50 TDI Quattro Black Edition 4dr Tiptronic 3 Automatic Diesel 4 2024",1,21.75,1333.33
"Vauxhall","VIVARO 1.6 CDTi 2900 IN WHITE WITH 63,600 MILES AND A FULL SERVICE HISTORY, 2 OWNER FROM NEW, ULEZ COMPLIAN",2018,15999,1.6,"Manual",63600,"Diesel",5,"Vauxhall VIVARO 1.6 CDTi 2900 IN WHITE WITH 63,600 MILES AND A FULL SERVICE HISTORY, 2 OWNER FROM NEW, ULEZ COMPLIAN 1.6 Manual Diesel 5 2018",7,0.25,39750
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2019,17649,1.5,"Automatic",29139,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2019",6,0.61,19426
"Ford","Fiesta 1.0 EcoBoost Hybrid mHEV 155 ST-Line X Edition 5dr",2021,14499,1,"Manual",23205,"Petrol",5,"Ford Fiesta 1.0 EcoBoost Hybrid mHEV 155 ST-Line X Edition 5dr 1 Manual Petrol 5 2021",4,0.62,23205
"Seat","Ateca 1.5 TSI EVO FR Sport 5dr DSG",2024,26550,1.5,"Automatic",667,"Petrol",5,"Seat Ateca 1.5 TSI EVO FR Sport 5dr DSG 1.5 Automatic Petrol 5 2024",1,39.81,444.67
"Mazda","CX-30 2.0 e-SKYACTIV X MHEV Sport Lux 5dr (SUNROOF)",2022,19488,2,"Manual",16798,"Petrol",5,"Mazda CX-30 2.0 e-SKYACTIV X MHEV Sport Lux 5dr (SUNROOF) 2 Manual Petrol 5 2022",3,1.16,8399
"Volkswagen","T-Roc 1.5 TSI EVO Active 5dr DSG",2022,19206,1.5,"Automatic",38142,"Petrol",5,"Volkswagen T-Roc 1.5 TSI EVO Active 5dr DSG 1.5 Automatic Petrol 5 2022",3,0.5,25428
"Citroen","C4 1.2 PureTech [130] Shine 5dr",2021,13258,1.2,"Manual",29336,"Petrol",5,"Citroen C4 1.2 PureTech [130] Shine 5dr 1.2 Manual Petrol 5 2021",4,0.45,24446.67
"Audi","S4 S4 TDI 341 Quattro Black Edition 4dr Tiptronic",2022,33800,3,"Automatic",35823,"Diesel",4,"Audi S4 S4 TDI 341 Quattro Black Edition 4dr Tiptronic 3 Automatic Diesel 4 2022",3,0.94,11941
"Mini","Hatchback 2.0 Cooper S Exclusive II 5dr",2021,18750,2,"Manual",24266,"Petrol",5,"Mini Hatchback 2.0 Cooper S Exclusive II 5dr 2 Manual Petrol 5 2021",4,0.77,12133
"Kia","Rio 1.2 DPi 2 5dr",2022,11000,1.2,"Manual",30629,"Petrol",5,"Kia Rio 1.2 DPi 2 5dr 1.2 Manual Petrol 5 2022",3,0.36,25524.17
"Land","Rover Range Rover Sport 3.0 P400 HST 5dr Auto",2022,46246,3,"Automatic",30300,"Petrol",5,"Land Rover Range Rover Sport 3.0 P400 HST 5dr Auto 3 Automatic Petrol 5 2022",3,1.53,10100
"Mercedes","-Benz GLC Coupe GLC 63 S 4Matic+ Premium Plus 5dr MCT",2023,69625,4,"Automatic",10220,"Petrol",4,"Mercedes -Benz GLC Coupe GLC 63 S 4Matic+ Premium Plus 5dr MCT 4 Automatic Petrol 4 2023",2,6.81,2555
"Kia","Sportage 1.6T GDi GT-Line S 5dr DCT Auto [AWD]",2019,19000,1.6,"Automatic",31347,"Petrol",5,"Kia Sportage 1.6T GDi GT-Line S 5dr DCT Auto [AWD] 1.6 Automatic Petrol 5 2019",6,0.61,19591.88
"Skoda","Karoq 1.0 TSI SE L 5dr",2023,20490,1,"Manual",21589,"Petrol",5,"Skoda Karoq 1.0 TSI SE L 5dr 1 Manual Petrol 5 2023",2,0.95,21589
"Ford","Focus ST 2.3 EcoBoost ST 5dr",2024,28049,2.3,"Manual",8808,"Petrol",5,"Ford Focus ST 2.3 EcoBoost ST 5dr 2.3 Manual Petrol 5 2024",1,3.18,3829.57
"Volvo","XC40 1.5 T3 [163] R DESIGN 5dr Geartronic",2022,29350,1.5,"Automatic",5095,"Petrol",5,"Volvo XC40 1.5 T3 [163] R DESIGN 5dr Geartronic 1.5 Automatic Petrol 5 2022",3,5.76,3396.67
"Skoda","Kamiq 1.0 TSI Monte Carlo 5dr DSG",2024,23995,1,"Automatic",5092,"Petrol",5,"Skoda Kamiq 1.0 TSI Monte Carlo 5dr DSG 1 Automatic Petrol 5 2024",1,4.71,5092
"Audi","A3 35 TDI S Line 5dr S Tronic",2024,32750,2,"Automatic",10,"Diesel",5,"Audi A3 35 TDI S Line 5dr S Tronic 2 Automatic Diesel 5 2024",1,3275,5
"Audi","A5 2.0 TDI Quattro 204 S line 4dr S Tronic",2025,53000,2,"Automatic",2000,"Diesel",4,"Audi A5 2.0 TDI Quattro 204 S line 4dr S Tronic 2 Automatic Diesel 4 2025",0,26.5,1000
"Audi","A5 40 TFSI 204 S Line 2dr S Tronic",2022,26112,2,"Automatic",13854,"Petrol",2,"Audi A5 40 TFSI 204 S Line 2dr S Tronic 2 Automatic Petrol 2 2022",3,1.88,6927
"Mazda","CX-5 2.0 Sport Edition 5dr Auto",2022,20349,2,"Automatic",37025,"Petrol",5,"Mazda CX-5 2.0 Sport Edition 5dr Auto 2 Automatic Petrol 5 2022",3,0.55,18512.5
"Volkswagen","Golf 1.5 TSI 150 Life 5dr",2024,19940,1.5,"Manual",14230,"Petrol",5,"Volkswagen Golf 1.5 TSI 150 Life 5dr 1.5 Manual Petrol 5 2024",1,1.4,9486.67
"Citroen","C3 Aircross 1.2 PureTech 130 Shine Plus 5dr EAT6",2022,14797,1.2,"Automatic",25619,"Petrol",5,"Citroen C3 Aircross 1.2 PureTech 130 Shine Plus 5dr EAT6 1.2 Automatic Petrol 5 2022",3,0.58,21349.17
"Volkswagen","Golf 1.5 TSI Life 5dr",2020,14490,1.5,"Manual",28770,"Petrol",5,"Volkswagen Golf 1.5 TSI Life 5dr 1.5 Manual Petrol 5 2020",5,0.5,19180
"Skoda","Octavia 2.0 TDI 150 SE L 5dr DSG",2024,27290,2,"Automatic",6337,"Diesel",5,"Skoda Octavia 2.0 TDI 150 SE L 5dr DSG 2 Automatic Diesel 5 2024",1,4.31,3168.5
"Vauxhall","Vivaro Life 1.5 Turbo D 120PS Edition M 5dr",2021,21990,1.5,"Manual",31546,"Diesel",5,"Vauxhall Vivaro Life 1.5 Turbo D 120PS Edition M 5dr 1.5 Manual Diesel 5 2021",4,0.7,21030.67
"Audi","A4 35 TFSI Black Edition 4dr S Tronic",2024,32450,2,"Automatic",2500,"Petrol",4,"Audi A4 35 TFSI Black Edition 4dr S Tronic 2 Automatic Petrol 4 2024",1,12.98,1250
"Hyundai","i10 1.0 Go SE 5dr",2018,8864,1,"Manual",23000,"Petrol",5,"Hyundai i10 1.0 Go SE 5dr 1 Manual Petrol 5 2018",7,0.39,23000
"Nissan","Juke 1.0 DiG-T N-Connecta 5dr DCT",2024,22200,1,"Automatic",10,"Petrol",5,"Nissan Juke 1.0 DiG-T N-Connecta 5dr DCT 1 Automatic Petrol 5 2024",1,2220,10
"Peugeot","5008 1.2 PureTech GT Line 5dr",2018,14700,1.2,"Manual",52003,"Petrol",5,"Peugeot 5008 1.2 PureTech GT Line 5dr 1.2 Manual Petrol 5 2018",7,0.28,43335.83
"Seat","Ibiza 1.0 TSI 110 Xcellence 5dr",2023,16900,1,"Manual",11253,"Petrol",5,"Seat Ibiza 1.0 TSI 110 Xcellence 5dr 1 Manual Petrol 5 2023",2,1.5,11253
"Land","Rover Defender 3.0 D250 X-Dynamic SE 90 3dr Auto",2023,56160,3,"Automatic",10944,"Diesel",3,"Land Rover Defender 3.0 D250 X-Dynamic SE 90 3dr Auto 3 Automatic Diesel 3 2023",2,5.13,3648
"Mercedes","-Benz A-Class A180d AMG Line Executive 5dr Auto",2019,18204,1.5,"Automatic",32000,"Diesel",5,"Mercedes -Benz A-Class A180d AMG Line Executive 5dr Auto 1.5 Automatic Diesel 5 2019",6,0.57,21333.33
"Audi","A3 35 TFSI Black Edition 5dr S Tronic",2024,31177,1.5,"Automatic",7246,"Petrol",5,"Audi A3 35 TFSI Black Edition 5dr S Tronic 1.5 Automatic Petrol 5 2024",1,4.3,4830.67
"Vauxhall","Insignia 1.5T SRi Vx-line Nav 5dr",2020,12495,1.5,"Manual",44076,"Petrol",5,"Vauxhall Insignia 1.5T SRi Vx-line Nav 5dr 1.5 Manual Petrol 5 2020",5,0.28,29384
"Volkswagen","Polo 1.0 TSI Match 5dr DSG",2024,21695,1,"Automatic",7019,"Petrol",5,"Volkswagen Polo 1.0 TSI Match 5dr DSG 1 Automatic Petrol 5 2024",1,3.09,7019
"Nissan","Qashqai 1.2 DiG-T N-Connecta 5dr",2017,11699,1.2,"Manual",34538,"Petrol",5,"Nissan Qashqai 1.2 DiG-T N-Connecta 5dr 1.2 Manual Petrol 5 2017",8,0.34,28781.67
"Volkswagen","Tiguan 1.5 TSI 150 R-Line 5dr DSG",2023,32225,1.5,"Automatic",6775,"Petrol",5,"Volkswagen Tiguan 1.5 TSI 150 R-Line 5dr DSG 1.5 Automatic Petrol 5 2023",2,4.76,4516.67
"Ford","FOCUS 2.0 TDCi ST-3 5dr",2017,16750,2,"Manual",32675,"Diesel",5,"Ford FOCUS 2.0 TDCi ST-3 5dr 2 Manual Diesel 5 2017",8,0.51,16337.5
"Peugeot","308 SW 1.2 PureTech Allure Premium 5dr EAT8",2023,16536,1.2,"Automatic",33943,"Petrol",5,"Peugeot 308 SW 1.2 PureTech Allure Premium 5dr EAT8 1.2 Automatic Petrol 5 2023",2,0.49,28285.83
"Vauxhall","Corsa 1.2 GS 5dr",2023,13049,1.2,"Manual",15965,"Petrol",5,"Vauxhall Corsa 1.2 GS 5dr 1.2 Manual Petrol 5 2023",2,0.82,13304.17
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr",2021,13500,1,"Manual",21452,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr 1 Manual Petrol 5 2021",4,0.63,21452
"Peugeot","5008 1.5 BlueHDi Allure Premium+ 5dr",2022,23279,1.5,"Manual",27544,"Diesel",5,"Peugeot 5008 1.5 BlueHDi Allure Premium+ 5dr 1.5 Manual Diesel 5 2022",3,0.85,18362.67
"Jeep","Renegade 1.4 Multiair Longitude 5dr",2015,8495,1.4,"Manual",62517,"Petrol",5,"Jeep Renegade 1.4 Multiair Longitude 5dr 1.4 Manual Petrol 5 2015",10,0.14,44655
"Audi","A1 35 TFSI S Line 5dr S Tronic",2022,22250,1.5,"Automatic",28043,"Petrol",5,"Audi A1 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2022",3,0.79,18695.33
"BMW","1 Series 116d M Sport 5dr Step Auto",2020,18650,1.5,"Automatic",43192,"Diesel",5,"BMW 1 Series 116d M Sport 5dr Step Auto 1.5 Automatic Diesel 5 2020",5,0.43,28794.67
"Audi","A3 Saloon 35 TFSI S Line 4dr S Tronic",2022,23500,1.5,"Automatic",28969,"Petrol",4,"Audi A3 Saloon 35 TFSI S Line 4dr S Tronic 1.5 Automatic Petrol 4 2022",3,0.81,19312.67
"Audi","A3 30 TFSI S Line 5dr",2023,22995,1,"Manual",21051,"Petrol",5,"Audi A3 30 TFSI S Line 5dr 1 Manual Petrol 5 2023",2,1.09,21051
"Peugeot","208 1.2 PureTech Active Premium 5dr",2022,14495,1.2,"Manual",11625,"Petrol",5,"Peugeot 208 1.2 PureTech Active Premium 5dr 1.2 Manual Petrol 5 2022",3,1.25,9687.5
"Mini","HATCH 2.0 Cooper S Hatchback 3dr Petrol Steptronic Euro 6 (s/s) (192 ps)",2018,14995,2,"Automatic",47296,"Petrol",3,"Mini HATCH 2.0 Cooper S Hatchback 3dr Petrol Steptronic Euro 6 (s/s) (192 ps) 2 Automatic Petrol 3 2018",7,0.32,23648
"Hyundai","i10 1.0 Advance 5dr Auto",2024,14890,1,"Automatic",10463,"Petrol",5,"Hyundai i10 1.0 Advance 5dr Auto 1 Automatic Petrol 5 2024",1,1.42,10463
"Vauxhall","Grandland X 1.2 Turbo SRi Nav 5dr",2021,14499,1.2,"Manual",17680,"Petrol",5,"Vauxhall Grandland X 1.2 Turbo SRi Nav 5dr 1.2 Manual Petrol 5 2021",4,0.82,14733.33
"Audi","Q2 35 TFSI S Line 5dr S Tronic",2024,31271,1.5,"Automatic",4332,"Petrol",5,"Audi Q2 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2024",1,7.22,2888
"Audi","A3 35 TFSI S Line 5dr S Tronic",2021,21895,1.5,"Automatic",29597,"Petrol",5,"Audi A3 35 TFSI S Line 5dr S Tronic 1.5 Automatic Petrol 5 2021",4,0.74,19731.33
"Audi","Q3 1.4T FSI S Line 5dr S Tronic",2016,16990,1.4,"Automatic",26839,"Petrol",5,"Audi Q3 1.4T FSI S Line 5dr S Tronic 1.4 Automatic Petrol 5 2016",9,0.63,19170.71
"Vauxhall","Combo Life 1.2 Turbo Edition 5dr",2021,12495,1.2,"Manual",23450,"Petrol",5,"Vauxhall Combo Life 1.2 Turbo Edition 5dr 1.2 Manual Petrol 5 2021",4,0.53,19541.67
"Mercedes","-Benz GLA GLA 200 AMG Line 5dr Auto",2020,21470,1.3,"Automatic",32300,"Petrol",5,"Mercedes -Benz GLA GLA 200 AMG Line 5dr Auto 1.3 Automatic Petrol 5 2020",5,0.66,24846.15
"Audi","A6 40 TFSI Sport 4dr S Tronic",2022,20849,2,"Automatic",35524,"Petrol",4,"Audi A6 40 TFSI Sport 4dr S Tronic 2 Automatic Petrol 4 2022",3,0.59,17762
"Volkswagen","Up 1.0 65PS Black Edition 5dr",2022,12450,1,"Manual",17452,"Petrol",5,"Volkswagen Up 1.0 65PS Black Edition 5dr 1 Manual Petrol 5 2022",3,0.71,17452
"Vauxhall","Mokka X 1.4T Elite Nav 5dr Auto",2018,11258,1.4,"Automatic",38049,"Petrol",5,"Vauxhall Mokka X 1.4T Elite Nav 5dr Auto 1.4 Automatic Petrol 5 2018",7,0.3,27177.86
"Jaguar","F-Pace 2.0 D200 R-Dynamic HSE Black 5dr Auto AWD",2024,42418,2,"Automatic",9199,"Diesel",5,"Jaguar F-Pace 2.0 D200 R-Dynamic HSE Black 5dr Auto AWD 2 Automatic Diesel 5 2024",1,4.61,4599.5
"Peugeot","3008 1.5 BlueHDi GT Line Premium 5dr",2018,11890,1.5,"Manual",68392,"Diesel",5,"Peugeot 3008 1.5 BlueHDi GT Line Premium 5dr 1.5 Manual Diesel 5 2018",7,0.17,45594.67
"Cupra","Leon 2.0 TSI VZ1 5dr DSG",2022,23495,2,"Automatic",18337,"Petrol",5,"Cupra Leon 2.0 TSI VZ1 5dr DSG 2 Automatic Petrol 5 2022",3,1.28,9168.5
