"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description"
"Skoda","Octavia 1.5 TSI SE L 5dr","2018","£13,150",1.5,"Manual","24,951 miles","Petrol","5 Door","2018 Skoda Octavia Hatchback"
"Audi","A1 30 TFSI 110 Sport 5dr","2023","£20,320",1,"Manual","6,197 miles","Petrol","5 Door","2023 Audi A1 Hatchback"
"Citroen","Berlingo Van 1.5 BlueHDi 1000Kg Enterprise 100ps","2021","£9,990 ex VAT",1.5,"Manual","57,658 miles","Diesel","-","2021 Citroen Berlingo Van Van"
"Volkswagen","Polo 1.0 TSI Life 5dr DSG","2023","£16,797",1,"Automatic","22,066 miles","Petrol","5 Door","2023 Volkswagen Polo Hatchback"
"Volkswagen","Polo 1.0 TSI Match 5dr","2025","£21,111",1,"Manual","987 miles","Petrol","5 Door","2025 Volkswagen Polo Hatchback"
"Hyundai","Tucson 1.6 TGDi 48V MHD Premium 5dr 2WD DCT","2023","£21,995",1.6,"Automatic","24,754 miles","-","5 Door","2023 Hyundai Tucson SUV"
"Nissan","X-Trail 1.7 dCi N-Connecta 5dr","2020","£15,600",1.7,"Manual","49,175 miles","Diesel","5 Door","2020 Nissan X-Trail SUV"
"BMW","1 Series 118i [1.5] M Sport Shadow Ed 5dr Step Auto","2018","£14,720",1.5,"Automatic","47,158 miles","Petrol","5 Door","2018 BMW 1 Series Hatchback"
"Vauxhall","Corsa 1.4 [75] Griffin 3dr","2019","£8,999",1.4,"Manual","30,547 miles","Petrol","3 Door","2019 Vauxhall Corsa Hatchback"
"Mercedes","-Benz A-Class A200 AMG Line Premium Edition 5dr Auto","2022","£22,999",1.3,"Automatic","24,018 miles","Petrol","5 Door","2022 Mercedes-Benz A-Class Hatchback"
"Vauxhall","Corsa 1.2 Turbo Design 5dr Auto","2023","£14,749",1.2,"Automatic","14,293 miles","Petrol","5 Door","2023 Vauxhall Corsa Hatchback"
"Volkswagen","Polo 1.0 TSI 95 SE 5dr DSG","2018","£12,995",1,"Automatic","43,000 miles","Petrol","5 Door","2018 Volkswagen Polo Hatchback"
"Vauxhall","Corsa 1.4i ecoFLEX Energy Hatchback 5dr Petrol Manual Euro 6 (a/c) (90 ps)","2017","£7,490",1.4,"Manual","32,450 miles","Petrol","-","2017 Vauxhall Corsa Hatchback"
"Mazda","CX-5 2.0 GT Sport Nav+ 5dr","2019","£17,299",2,"Manual","38,035 miles","Petrol","5 Door","2019 Mazda CX-5 SUV"
"BMW","2 Series Gran Coupe 220i M Sport 4dr Step Auto","2024","£28,250",2,"Automatic","4,296 miles","Petrol","4 Door","2024 BMW 2 Series Gran Coupe Coupe"
"Skoda","Superb 1.5 TSI e-TEC SE L 5dr DSG","2024","£29,060",1.5,"Automatic","4,998 miles","-","5 Door","2024 Skoda Superb Hatchback"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr","2023","£18,695",1,"Manual","9,182 miles","Petrol","5 Door","2023 Ford Puma SUV"
"Land","Rover Range Rover Evoque 1.5 P300e R-Dynamic S 5dr Auto","2022","£26,670",1.5,"Automatic","25,580 miles","-","5 Door","2022 Land Rover Range Rover Evoque SUV"
"Audi","S5 S5 3.0 TFSI Quattro Edition 1 5dr S Tronic","2025","£59,970",3,"Automatic","330 miles","Petrol","-","2025 Audi S5 Estate"
"Suzuki","Splash GLS PLUS 5-Door","2010","£1,995",1.24,"Manual","123,729 miles","Petrol","-","2010 Suzuki Splash Hatchback"
"Peugeot","208 1.2 PureTech 100 GT 5dr","2024","£19,049",1.2,"Manual","4 miles","Petrol","5 Door","2024 Peugeot 208 Hatchback"
"Kia","Sportage 1.6 GDi ISG 2 5dr","2020","£14,995",1.6,"Manual","30,200 miles","Petrol","5 Door","2020 Kia Sportage SUV"
"Mercedes","-Benz GLE GLE 400d 4Matic AMG Line Prem + 5dr 9G-Tron [7 St]","2020","£47,190",2.9,"Automatic","30,000 miles","Diesel","5 Door","2020 Mercedes-Benz GLE SUV"
"Audi","Q5 55 TFSI e Quat Vorsprung Competition 5dr S Tronic","2020","£36,250",2,"Automatic","33,061 miles","-","5 Door","2020 Audi Q5 SUV"
"Skoda","KAMIQ 1.6 SE L TDI DSG 5d 114 BHP DAB Radio, Cruise Control, Digital Instruments, Rear Park Sensors, Amund","2020","£13,399",1.6,"Automatic","55,326 miles","Diesel","5 Door","2020 Skoda KAMIQ Hatchback"
"Toyota","C-HR 1.8 Hybrid GR Sport 5dr CVT","2022","£23,544",1.8,"Automatic","14,959 miles","-","5 Door","2022 Toyota C-HR SUV"
"Ford","Fiesta 1.0 EcoBoost 95 ST-Line Edition 3dr","2021","£11,793",1,"Manual","26,038 miles","Petrol","3 Door","2021 Ford Fiesta Hatchback"
"Tesla","Model X Long Range AWD 5dr Auto","2019","£28,995",NA,"Automatic","76,980 miles","-","5 Door","2019 Tesla Model X SUV"
"Mini","Clubman 1.5 Cooper Exclusive 6dr Auto","2021","£19,000",1.5,"Automatic","23,989 miles","Petrol","5 Door","2021 Mini Clubman Estate"
"Ford","Puma 1.0 EcoBoost Titanium 5dr Auto","2021","£12,495",1,"Automatic","73,295 miles","Petrol","5 Door","2021 Ford Puma SUV"
"Renault","Captur 1.6 E-TECH Hybrid 145 R.S. Line 5dr Auto","2022","£16,699",1.6,"Automatic","26,811 miles","-","5 Door","2022 Renault Captur SUV"
"Mercedes","-Benz A-Class A45 S 4Matic+ Plus 5dr Auto","2023","£47,890",2,"Automatic","19,883 miles","Petrol","5 Door","2023 Mercedes-Benz A-Class Hatchback"
"Ford","Grand C-MAX 1.0 EcoBoost 125 Titanium 5dr","2019","£12,990",1,"Manual","13,033 miles","Petrol","5 Door","2019 Ford Grand C-MAX MPV"
"Vauxhall","Corsa 1.4 SRi 5dr","2018","£8,999",1.4,"Manual","36,301 miles","Petrol","5 Door","2018 Vauxhall Corsa Hatchback"
"Volkswagen","T-Cross 1.0 TSI 110 Active 5dr DSG","2021","£19,114",1,"Automatic","12,506 miles","Petrol","5 Door","2021 Volkswagen T-Cross SUV"
"Ford","FIESTA 1.0T EcoBoost Zetec Hatchback 3dr Petrol Manual Euro 6 (s/s) (100 ps)","2015","£4,495",1,"Manual","74,000 miles","Petrol","3 Door","2015 Ford FIESTA Hatchback"
"Kia","Sportage 1.6T GDi ISG GT-Line 5dr DCT Auto [AWD]","2021","£21,999",1.6,"Automatic","3,034 miles","Petrol","5 Door","2021 Kia Sportage SUV"
"Dacia","SANDERO 1.0 SCe Essential Hatchback 5dr Petrol Manual Euro 6 (75 ps)","2021","£8,495",1,"Manual","6,000 miles","Petrol","5 Door","2021 Dacia SANDERO Hatchback"
"Seat","Ateca 1.5 TSI EVO SE Technology 5dr DSG","2023","£20,049",1.5,"Automatic","9,305 miles","Petrol","5 Door","2023 Seat Ateca SUV"
"Vauxhall","Grandland X 1.6 Hybrid Business Edition Nav 5dr Auto","2021","£13,980",1.6,"Automatic","53,596 miles","-","5 Door","2021 Vauxhall Grandland X SUV"
"Ford","Tourneo Connect 1.5 EcoBlue 120 Titanium 5dr Powershift","2020","£17,695 ex VAT",1.5,"Automatic","8,233 miles","Diesel","5 Door","2020 Ford Tourneo Connect MPV"
"Mercedes","-Benz CITAN 1.5 111 CDI TRAVELINER 5d 110 BHP IN BLUE WITH 62,700 MILES, 2 OWNER FORM NEW, ULEZ COMPLIANT EURO 6","2018","£12,999",1.46,"Manual","60,000 miles","Diesel","5 Door","2018 Mercedes-Benz CITAN"
"Mini","Hatchback 2.0 John Cooper Works 3dr Auto","2021","£23,230",2,"Automatic","15,357 miles","Petrol","3 Door","2021 Mini Hatchback Hatchback"
"Skoda","Fabia 1.0 TSI 110 SE Comfort 5dr DSG","2024","£16,560",1,"Automatic","11,496 miles","Petrol","5 Door","2024 Skoda Fabia Hatchback"
"Dacia","Sandero 1.0 TCe Bi-Fuel Comfort 5dr","2020","£8,827",1,"Manual","8,907 miles","-","5 Door","2020 Dacia Sandero Hatchback"
"Fiat","595 1.4 T-Jet 180 Competizione 3dr","2020","£13,949",1.4,"Manual","29,315 miles","Petrol","3 Door","2020 Fiat 595 Hatchback"
"Jaguar","E-Pace 2.0 [200] S 5dr Auto","2020","£19,746",2,"Automatic","43,907 miles","Petrol","5 Door","2020 Jaguar E-Pace SUV"
"Land","Rover Range Rover Evoque 2.0 D165 R-Dynamic SE 5dr Auto","2021","£25,500",2,"Automatic","39,121 miles","Diesel","5 Door","2021 Land Rover Range Rover Evoque SUV"
"Seat","IBIZA 1.2 TSI SE TECHNOLOGY 5d 89 BHP","2016","£7,999",1.2,"Manual","48,103 miles","Petrol","5 Door","2016 Seat IBIZA Hatchback"
"Ford","EcoSport 1.0 EcoBoost 125 Titanium 5dr","2018","£9,295",1,"Manual","36,686 miles","Petrol","5 Door","2018 Ford EcoSport SUV"
"Ford","Mustang 5.0 V8 Dark Horse 2dr","2024","£63,991",5,"Manual","420 miles","Petrol","2 Door","2024 Ford Mustang Coupe"
"Volvo","XC90 2.0 B5P [250] Plus Dark 5dr AWD Geartronic","2023","£44,267",2,"Automatic","20,285 miles","-","5 Door","2023 Volvo XC90 SUV"
"BMW","4 Series 420i M Sport 2dr Step Auto","2022","£29,649",2,"Automatic","12,431 miles","Petrol","2 Door","2022 BMW 4 Series Coupe"
"Audi","A4 2.0 TFSI S LINE BLACK EDITION MHEV 4d 148 BHP Rear View Camera, Heated Seats, Audi Virtual Cockpit,","2023","£30,754",1.98,"Automatic","19,871 miles","Petrol","4 Door","2023 Audi A4 Saloon"
"Vauxhall","Vivaro 1.5 Turbo D 120 Prime H1 Van","2024","£27,375",1.5,"Manual","72 miles","Diesel","-","2024 Vauxhall Vivaro Van"
"Citroen","C3 1.2 PureTech Sense 5dr","2023","£11,902",1.2,"Manual","5,629 miles","Petrol","5 Door","2023 Citroen C3 Hatchback"
"Kia","Sportage 1.6T GDi HEV GT-Line 5dr Auto","2024","£27,475",1.6,"Automatic","25,810 miles","-","5 Door","2024 Kia Sportage SUV"
"Jaguar","F-Pace 2.0 [250] Chequered Flag 5dr Auto AWD","2020","£29,990",2,"Automatic","16,573 miles","Petrol","5 Door","2020 Jaguar F-Pace SUV"
"Peugeot","Expert 1000 1.5 BlueHDi 100 Professional Premium Van","2021","£16,800",1.5,"Manual","43,089 miles","Diesel","-","2021 Peugeot Expert Van"
"Lexus","NX 300h 2.5 Luxury 5dr CVT","2015","£16,220",2.5,"Automatic","68,567 miles","-","5 Door","2015 Lexus NX SUV"
"Vauxhall","Crossland 1.2 Turbo SRi Nav 5dr","2021","£12,995",1.2,"Manual","29,194 miles","Petrol","5 Door","2021 Vauxhall Crossland SUV"
"Honda","HR-V 1.5 i-VTEC SE SUV 5dr Petrol Manual Euro 6 (s/s) (130 ps) *UPTO 57MPG, LOW INSURANCE, HUGE SPEC!!*","2016","£9,285",1.5,"Manual","60,000 miles","Petrol","5 Door","2016 Honda HR-V"
"Volkswagen","T-Cross 1.5 TSI EVO SEL 5dr DSG","2024","£23,601",1.5,"Automatic","5,989 miles","Petrol","5 Door","2024 Volkswagen T-Cross SUV"
"Volkswagen","T-Roc 1.5 TSI Style 5dr DSG","2024","£30,195",1.5,"Automatic","2,671 miles","Petrol","5 Door","2024 Volkswagen T-Roc SUV"
"Mini","HATCH 1.5 Cooper Sport Hatchback 3dr Petrol Steptronic Euro 6 (s/s) (136 ps)","2020","£17,990",1.5,"Automatic","19,437 miles","Petrol","3 Door","2020 Mini HATCH Hatchback"
"Volkswagen","Tiguan 1.5 eTSI 150 Life 5dr DSG","2024","£28,995",1.5,"Automatic","3,326 miles","-","5 Door","2024 Volkswagen Tiguan SUV"
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate Nav 5dr Auto","2022","£15,999",1.2,"Automatic","6,353 miles","Petrol","5 Door","2022 Vauxhall Crossland SUV"
"Kia","Picanto 1.25 X-Line S 5dr","2018","£10,995",0.12,"Manual","9,000 miles","Petrol","5 Door","2018 Kia Picanto Hatchback"
"Mercedes","-Benz C-CLASS 2.0 C200 AMG Line (Premium Plus) Coupe 2dr Petrol G-Tronic+ Euro 6 (s/s) (184 ps)","2018","£18,990",1.99,"Automatic","49,800 miles","Petrol","2 Door","2018 Mercedes-Benz C-CLASS Coupe"
"Vauxhall","Corsa 1.2 Elite Edition 5dr","2022","£11,949",1.2,"Manual","23,781 miles","Petrol","5 Door","2022 Vauxhall Corsa Hatchback"
"Volkswagen","Golf 1.5 TSI Style 5dr","2024","£21,146",1.5,"Manual","13,591 miles","Petrol","5 Door","2024 Volkswagen Golf Hatchback"
"Volvo","XC40 2.0 B3P Plus Dark 5dr Auto","2024","£31,995",2,"Automatic","1,176 miles","-","5 Door","2024 Volvo XC40 SUV"
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr DCT","2021","£15,849",1,"Automatic","21,408 miles","Petrol","5 Door","2021 Nissan Juke SUV"
"Kia","Sportage 1.6T GDi ISG GT-Line 5dr","2022","£29,295",1.6,"Manual","15,742 miles","Petrol","5 Door","2022 Kia Sportage SUV"
"Volkswagen","Tiguan 2.0 TDi 150 4Motion SE Nav 5dr DSG","2017","£14,299",2,"Automatic","74,277 miles","Diesel","5 Door","2017 Volkswagen Tiguan SUV"
"BMW","1 SERIES 3.0 M135I 3d 322 BHP","2016","£15,499",2.98,"Automatic","54,000 miles","Petrol","3 Door","2016 BMW 1 SERIES Hatchback"
"BMW","X5 xDrive30d M Sport 5dr Auto","2018","£23,234",3,"Automatic","80,692 miles","Diesel","5 Door","2018 BMW X5 SUV"
"Ford","Fiesta 1.0 EcoBoost Titanium 5dr Auto","2019","£12,950",1,"Automatic","21,890 miles","Petrol","5 Door","2019 Ford Fiesta Hatchback"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT","2023","£18,200",1,"Automatic","13,762 miles","-","5 Door","2023 Ford Puma SUV"
"Ford","Focus 1.5 EcoBoost 150 ST-Line 5dr","2019","£9,999",1.5,"Manual","82,840 miles","Petrol","5 Door","2019 Ford Focus Hatchback"
"Volvo","XC60 2.0 B5P Plus Dark 5dr AWD Geartronic","2024","£41,000",2,"Automatic","11,039 miles","-","5 Door","2024 Volvo XC60 SUV"
"Vauxhall","Combo Life 1.2 Turbo Energy 5dr","2019","£9,995",1.2,"Manual","55,071 miles","Petrol","5 Door","2019 Vauxhall Combo Life MPV"
"BMW","3 Series M340d xDrive MHT 4dr Step Auto","2023","£39,659",3,"Automatic","24,970 miles","Diesel","4 Door","2023 BMW 3 Series Saloon"
"Honda","Jazz 1.5 i-VTEC Sport Navi 5dr","2018","£10,363",1.5,"Manual","55,565 miles","Petrol","-","2018 Honda Jazz Hatchback"
"Audi","Q3 35 TFSI S Line 5dr S Tronic [Leather]","2024","£37,198",1.5,"Automatic","2,000 miles","Petrol","5 Door","2024 Audi Q3 SUV"
"Ford","Kuga 2.5 PHEV ST-Line X Edition 5dr CVT","2022","£20,194",2.5,"Automatic","36,422 miles","-","5 Door","2022 Ford Kuga SUV"
"Renault","Captur 1.6 E-TECH PHEV 160 S Edition 5dr Auto","2022","£16,549",1.6,"Automatic","16,200 miles","-","5 Door","2022 Renault Captur SUV"
"BMW","1 Series 118i M Sport 5dr","2020","£17,580",1.5,"Manual","31,655 miles","Petrol","5 Door","2020 BMW 1 Series Hatchback"
"Vauxhall","Corsa 1.2 Turbo Griffin 5dr","2021","£13,995",1.2,"Manual","11,200 miles","Petrol","5 Door","2021 Vauxhall Corsa Hatchback"
"Vauxhall","Mokka 1.5 Turbo D Elite Nav Premium 5dr","2021","£16,695",1.5,"Manual","26,722 miles","Diesel","5 Door","2021 Vauxhall Mokka SUV"
"Mercedes","-Benz A-Class A180 AMG Line Executive Edition 5dr Auto","2021","£20,418",1.3,"Automatic","20,717 miles","Petrol","5 Door","2021 Mercedes-Benz A-Class Hatchback"
"Hyundai","Tucson 1.6T Hybrid N Line S 5dr Auto","2024","£32,330",1.6,"Automatic","11,416 miles","-","5 Door","2024 Hyundai Tucson SUV"
"Ford","Mustang Mach-E 198kW Standard Range 68kWh AWD 5dr Auto","2021","£22,700",NA,"Automatic","20,603 miles","-","5 Door","2021 Ford Mustang Mach-E SUV"
"BMW","5 Series 530e M Sport 4dr Auto","2022","£27,420",2,"Automatic","23,543 miles","-","4 Door","2022 BMW 5 Series Saloon"
"Skoda","Kodiaq 1.5 TSI SE L 5dr DSG [7 Seat]","2021","£24,970",1.5,"Automatic","28,037 miles","Petrol","5 Door","2021 Skoda Kodiaq SUV"
"Ford","Kuga 1.5 EcoBlue Titanium 5dr","2020","£16,637",1.5,"Manual","14,369 miles","Diesel","5 Door","2020 Ford Kuga SUV"
"Audi","S5 S5 Quattro 2dr Tiptronic","2018","£24,360",3,"Automatic","46,177 miles","Petrol","2 Door","2018 Audi S5 Coupe"
"Audi","Q2 35 TFSI Black Edition 5dr S Tronic","2025","£35,800",1.5,"Automatic","2,860 miles","Petrol","5 Door","2025 Audi Q2 SUV"
"Toyota","Aygo X 1.0 VVT-i Pure 5dr","2023","£12,963",1,"Manual","4,537 miles","Petrol","5 Door","2023 Toyota Aygo X Hatchback"
"Fiat","500 1.2 Pop 3dr","2016","£5,495",1.2,"Manual","58,157 miles","Petrol","3 Door","2016 Fiat 500 Hatchback"
"Suzuki","Vitara 1.4 Boosterjet SZ5 5dr","2019","£14,470",1.4,"Manual","17,900 miles","Petrol","5 Door","2019 Suzuki Vitara SUV"
"Volkswagen","ID.3 150kW Life Pro Performance 58kWh 5dr Auto","2021","£13,584",NA,"Automatic","49,023 miles","-","5 Door","2021 Volkswagen ID.3 Hatchback"
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate Nav 5dr Auto","2021","£15,999",1.2,"Automatic","15,357 miles","Petrol","5 Door","2021 Vauxhall Crossland SUV"
"Vauxhall","Insignia 1.5 Turbo D Ultimate Nav 5dr","2021","£13,980",1.5,"Manual","52,968 miles","Diesel","5 Door","2021 Vauxhall Insignia Hatchback"
"Audi","Q2 35 TFSI Black Edition 5dr S Tronic","2024","£33,295",1.5,"Automatic","283 miles","Petrol","5 Door","2024 Audi Q2 SUV"
"Vauxhall","Corsa 1.2 GS 5dr","2023","£13,649",1.2,"Manual","10,110 miles","Petrol","5 Door","2023 Vauxhall Corsa Hatchback"
"Audi","TT RS TT RS TFSI Quattro Audi Sport Ed 2dr S Tronic","2023","£48,994",2.5,"Automatic","11,339 miles","Petrol","2 Door","2023 Audi TT RS Coupe"
"Vauxhall","Mokka X 1.4T ecoTEC Design Nav 5dr","2019","£9,800",1.4,"Manual","25,854 miles","Petrol","5 Door","2019 Vauxhall Mokka X SUV"
"Morgan","Plus Four 2dr Auto","2020","£47,990",2,"Automatic","5,000 miles","Petrol","2 Door","2020 Morgan Plus Four Convertible"
"Nissan","QASHQAI 1.2 N-TEC DIG-T 5d 113 BHP","2015","£10,995",1.2,"Manual","47,280 miles","Petrol","5 Door","2015 Nissan QASHQAI Hatchback"
"Volkswagen","Golf 1.5 TSI EVO Match Edition 5dr","2020","£13,490",1.5,"Manual","56,000 miles","Petrol","5 Door","2020 Volkswagen Golf Hatchback"
"Vauxhall","Corsa 1.2 Turbo Ultimate 5dr","2023","£15,400",1.2,"Manual","8,053 miles","Petrol","5 Door","2023 Vauxhall Corsa Hatchback"
"Land","Rover Discovery Sport 2.0 D200 SE 5dr Auto","2021","£23,130",2,"Automatic","75,508 miles","Diesel","5 Door","2021 Land Rover Discovery Sport SUV"
"Toyota","GR Supra 2.0 Pro 3dr Auto","2022","£34,299",2,"Automatic","19,278 miles","Petrol","2 Door","2022 Toyota GR Supra Coupe"
"Vauxhall","Corsa Sri Ecoflex 1.4","2015","£4,199",1.4,"Manual","84,311 miles","Petrol","3 Door","2015 Vauxhall Corsa"
"Citroen","Berlingo Multispace 1.6 BlueHDi 100 XTR 5dr ETG6","2016","£11,495",1.6,"Automatic","37,668 miles","Diesel","5 Door","2016 Citroen Berlingo Multispace MPV"
"Mini","Countryman 2.0 S Sport ALL4 5dr Auto","2024","£32,400",2,"Automatic","9,206 miles","-","5 Door","2024 Mini Countryman SUV"
"Toyota","C-HR 1.8 Hybrid Excel 5dr CVT [Leather]","2019","£14,795",1.8,"Automatic","82,352 miles","-","5 Door","2019 Toyota C-HR SUV"
"Audi","A4 Avant 35 TFSI Black Edition 5dr S Tronic","2024","£32,000",2,"Automatic","1,320 miles","Petrol","5 Door","2024 Audi A4 Avant Estate"
"Volkswagen","Transporter 2.0 TDI 150 Highline Kombi Van DSG","2024","£36,990",2,"Automatic","13,574 miles","Diesel","-","2024 Volkswagen Transporter Van"
"Mg","MG5 115kW Exclusive EV 53kWh 5dr Auto","2021","£11,950",NA,"Automatic","25,768 miles","-","5 Door","2021 Mg MG5 Estate"
"Audi","A3 Saloon 30 TFSI Sport 4dr","2022","£21,680",1,"Manual","14,701 miles","Petrol","4 Door","2022 Audi A3 Saloon Saloon"
"BMW","4 Series 420i M Sport Pro Edition 2dr Step Auto","2022","£30,049",2,"Automatic","18,528 miles","Petrol","2 Door","2022 BMW 4 Series Coupe"
"Toyota","Aygo 1.0 VVT-i X-Cite 5 5dr","2019","£9,299",1,"Manual","61,635 miles","Petrol","5 Door","2019 Toyota Aygo Hatchback"
"Kia","EV6 166kW GT Line S 77.4kWh 5dr Auto","2023","£31,575",NA,"Automatic","19,693 miles","-","5 Door","2023 Kia EV6 SUV"
"BMW","i3 125kW Range Extender 33kWh 5dr Auto","2019","£13,049",NA,"Automatic","23,610 miles","-","5 Door","2019 BMW i3 Hatchback"
"Toyota","C-HR 1.2T Excel 5dr","2017","£13,330",1.2,"Manual","43,000 miles","Petrol","5 Door","2017 Toyota C-HR SUV"
"Mg","ZS 1.5 VTi-TECH Exclusive 5dr","2022","£13,990",1.5,"Manual","23,046 miles","Petrol","5 Door","2022 Mg ZS SUV"
"Fiat","Panda 0.9 TwinAir [90] City Cross 5dr","2020","£13,249",0.9,"Manual","21,588 miles","Petrol","5 Door","2020 Fiat Panda Hatchback"
"Ford","Mustang Mach-E 258kW Extended Range 88kWh AWD 5dr Auto","2021","£27,999",NA,"Automatic","18,016 miles","-","5 Door","2021 Ford Mustang Mach-E SUV"
"Vauxhall","CORSA 1.2 Elite Edition 5dr (HEATED SEATS, HALF LEATHER)","2021","£12,788",1.2,"Manual","13,799 miles","Petrol","5 Door","2021 Vauxhall CORSA Hatchback"
"BMW","3 Series 330e Sport Pro 4dr Step Auto","2020","£21,397",2,"Automatic","53,383 miles","-","4 Door","2020 BMW 3 Series Saloon"
"Skoda","Kodiaq 2.0 TDI Laurin + Klement 4X4 5dr DSG [7 Seat]","2023","£36,129",2,"Automatic","6,421 miles","Diesel","5 Door","2023 Skoda Kodiaq SUV"
"Hyundai","Tucson 1.6 TGDi Hybrid 230 Premium 5dr 2WD Auto","2024","£26,490",1.6,"Automatic","12,596 miles","-","5 Door","2024 Hyundai Tucson SUV"
"Land","Rover Range Rover Velar 2.0 D180 R-Dynamic SE 5dr Auto","2020","£34,070",2,"Automatic","19,587 miles","Diesel","5 Door","2020 Land Rover Range Rover Velar SUV"
"Mg","MG4 150kW Trophy EV Long Range 64kWh 5dr Auto","2023","£19,600",NA,"Automatic","9,661 miles","-","5 Door","2023 Mg MG4 Hatchback"
"Honda","Jazz 1.5 i-MMD Hybrid SE 5dr eCVT","2022","£14,937",1.5,"Automatic","14,751 miles","-","5 Door","2022 Honda Jazz Hatchback"
"Land","Rover Defender 3.0 D250 HSE 90 3dr Auto","2022","£56,350",3,"Automatic","20,326 miles","Diesel","3 Door","2022 Land Rover Defender SUV"
"Audi","Q2 35 TFSI S Line 5dr","2022","£22,995",1.5,"Manual","9,362 miles","Petrol","5 Door","2022 Audi Q2 SUV"
"Fiat","TIPO 1.4 T-Jet Easy Plus Hatchback 5dr Petrol Manual Euro 6 (s/s) (120 bhp)","2017","£5,990",1.37,"Manual","54,000 miles","Petrol","5 Door","2017 Fiat TIPO Hatchback"
"Ford","Transit Connect 1.6 TDCi 115ps Limited Van","2015","£8,249",1.6,"Manual","77,881 miles","Diesel","-","2015 Ford Transit Connect Van"
"Vauxhall","Corsa 1.2 Turbo Design 5dr Auto","2023","£15,149",1.2,"Automatic","5,977 miles","Petrol","5 Door","2023 Vauxhall Corsa Hatchback"
"Cupra","Leon Estate 1.5 TSI 150 V2 5dr","2024","£29,490",1.5,"Manual","10 miles","Petrol","5 Door","2024 Cupra Leon Estate Estate"
"Toyota","Aygo X 1.0 VVT-i Exclusive 5dr Auto","2024","£17,248",1,"Automatic","3,500 miles","Petrol","5 Door","2024 Toyota Aygo X Hatchback"
"Lexus","RX 450h 3.5 F-Sport 5dr CVT","2021","£30,990",3.5,"Automatic","26,670 miles","-","5 Door","2021 Lexus RX SUV"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV 155 ST-Line Vignale 5dr","2023","£19,570",1,"Manual","9,878 miles","Petrol","5 Door","2023 Ford Puma SUV"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr","2021","£15,918",1,"Manual","15,667 miles","Petrol","5 Door","2021 Ford Puma SUV"
"Mazda","6 2.0 Skyactiv-G Sport 4dr","2022","£16,495",2,"Manual","42,778 miles","Petrol","4 Door","2022 Mazda 6 Saloon"
"Volkswagen","Polo 1.0 TSI 95 Active 5dr","2021","£16,450",1,"Manual","23,584 miles","Petrol","5 Door","2021 Volkswagen Polo Hatchback"
"Mg","HS 1.5 T-GDI Trophy 5dr DCT","2024","£23,049",1.5,"Automatic","3,713 miles","Petrol","5 Door","2024 Mg HS SUV"
"Volkswagen","TIGUAN 2.0 TDI BlueMotion Tech R-Line Edition SUV 5dr Diesel DSG 4WD Euro 6 (s/s) (150 ps)","2016","£13,399",1.97,"Automatic","58,524 miles","Diesel","5 Door","2016 Volkswagen TIGUAN SUV"
"Kia","PICANTO 1.25 EcoDynamics 2 Hatchback 5dr Petrol Manual Euro 5 (s/s) (84 bhp)","2014","£4,444",1.25,"Manual","55,000 miles","Petrol","5 Door","2014 Kia PICANTO Hatchback"
